"","Year","State","MCD...Drug.Alcohol.Induced.Cause.Code","Cause","Gender","Deaths","Population","Crude.Rate"
"5383",2016,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",35,3408679,"1.0"
"5384",2016,"Tennessee","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",20,3242515,"0.6"
"5385",2016,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",949,14031164,"6.8"
"5386",2016,"Texas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1851,13831432,"13.4"
"5387",2016,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",186,14031164,"1.3"
"5388",2016,"Texas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",134,13831432,"1.0"
"5389",2016,"Texas","D3","Drug poisonings (overdose) Homicide (X85)","Male",10,13831432,"Unreliable"
"5390",2016,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",45,14031164,"0.3"
"5391",2016,"Texas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",47,13831432,"0.3"
"5392",2016,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",172,1515323,"11.4"
"5393",2016,"Utah","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",314,1535894,"20.4"
"5394",2016,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",52,1515323,"3.4"
"5395",2016,"Utah","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",41,1535894,"2.7"
"5396",2016,"Utah","D3",NA,NA,0,NA,NA
"5397",2016,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",49,1515323,"3.2"
"5398",2016,"Utah","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",50,1535894,"3.3"
"5399",2016,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",30,316128,"9.5"
"5400",2016,"Vermont","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",72,308466,"23.3"
"5401",2016,"Vermont","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",10,316128,"Unreliable"
"5402",2016,"Vermont","D3",NA,NA,0,NA,NA
"5403",2016,"Vermont","D4",NA,NA,0,NA,NA
"5404",2016,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",405,4274994,"9.5"
"5405",2016,"Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",874,4136814,"21.1"
"5406",2016,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",74,4274994,"1.7"
"5407",2016,"Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",42,4136814,"1.0"
"5408",2016,"Virginia","D3",NA,NA,0,NA,NA
"5409",2016,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",17,4274994,"Unreliable"
"5410",2016,"Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",22,4136814,"0.5"
"5411",2016,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",360,3646600,"9.9"
"5412",2016,"Washington","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",643,3641400,"17.7"
"5413",2016,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",89,3646600,"2.4"
"5414",2016,"Washington","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",78,3641400,"2.1"
"5415",2016,"Washington","D3",NA,NA,0,NA,NA
"5416",2016,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",24,3646600,"0.7"
"5417",2016,"Washington","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",21,3641400,"0.6"
"5418",2016,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",260,925159,"28.1"
"5419",2016,"West Virginia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",627,905943,"69.2"
"5420",2016,"West Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",28,925159,"3.0"
"5421",2016,"West Virginia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",17,905943,"Unreliable"
"5422",2016,"West Virginia","D3",NA,NA,0,NA,NA
"5423",2016,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",17,925159,"Unreliable"
"5424",2016,"West Virginia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",21,905943,"2.3"
"5425",2016,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",342,2905282,"11.8"
"5426",2016,"Wisconsin","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",638,2873426,"22.2"
"5427",2016,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",62,2905282,"2.1"
"5428",2016,"Wisconsin","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",37,2873426,"1.3"
"5429",2016,"Wisconsin","D3",NA,NA,0,NA,NA
"5430",2016,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,2905282,"0.7"
"5431",2016,"Wisconsin","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",19,2873426,"Unreliable"
"5432",2016,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",42,286559,"14.7"
"5433",2016,"Wyoming","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",42,298942,"14.0"
"5434",2016,"Wyoming","D2",NA,NA,0,NA,NA
"5435",2016,"Wyoming","D3",NA,NA,0,NA,NA
"5436",2016,"Wyoming","D4",NA,NA,0,NA,NA
"5437",2017,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",279,2514911,"11.1"
"5438",2017,"Alabama","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",528,2359836,"22.4"
"5439",2017,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",26,2514911,"1.0"
"5440",2017,"Alabama","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",27,2359836,"1.1"
"5441",2017,"Alabama","D3",NA,NA,0,NA,NA
"5442",2017,"Alabama","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",26,2514911,"1.0"
"5443",2017,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",52,353003,"14.7"
"5444",2017,"Alaska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",90,386792,"23.3"
"5445",2017,"Alaska","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",11,353003,"Unreliable"
"5446",2017,"Alaska","D3",NA,NA,0,NA,NA
"5447",2017,"Alaska","D4",NA,NA,0,NA,NA
"5448",2017,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",439,3527969,"12.4"
"5449",2017,"Arizona","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1011,3488301,"29.0"
"5450",2017,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",86,3527969,"2.4"
"5451",2017,"Arizona","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",64,3488301,"1.8"
"5452",2017,"Arizona","D3",NA,NA,0,NA,NA
"5453",2017,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",44,3527969,"1.2"
"5454",2017,"Arizona","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",52,3488301,"1.5"
"5455",2017,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",154,1528215,"10.1"
"5456",2017,"Arkansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",223,1476064,"15.1"
"5457",2017,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",40,1528215,"2.6"
"5458",2017,"Arkansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",30,1476064,"2.0"
"5459",2017,"Arkansas","D3",NA,NA,0,NA,NA
"5460",2017,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",24,1528215,"1.6"
"5461",2017,"Arkansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",25,1476064,"1.7"
"5462",2017,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1470,19889100,"7.4"
"5463",2017,"California","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3540,19647553,"18.0"
"5464",2017,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",301,19889100,"1.5"
"5465",2017,"California","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",257,19647553,"1.3"
"5466",2017,"California","D3","Drug poisonings (overdose) Homicide (X85)","Male",14,19647553,"Unreliable"
"5467",2017,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",57,19889100,"0.3"
"5468",2017,"California","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",49,19647553,"0.2"
"5469",2017,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",339,2784821,"12.2"
"5470",2017,"Colorado","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",594,2822333,"21.0"
"5471",2017,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",91,2784821,"3.3"
"5472",2017,"Colorado","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",73,2822333,"2.6"
"5473",2017,"Colorado","D3",NA,NA,0,NA,NA
"5474",2017,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",12,2784821,"Unreliable"
"5475",2017,"Colorado","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",16,2822333,"Unreliable"
"5476",2017,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",264,1836384,"14.4"
"5477",2017,"Connecticut","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",765,1751800,"43.7"
"5478",2017,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",38,1836384,"2.1"
"5479",2017,"Connecticut","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",29,1751800,"1.7"
"5480",2017,"Connecticut","D3",NA,NA,0,NA,NA
"5481",2017,"Connecticut","D4",NA,NA,0,NA,NA
"5482",2017,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",104,496425,"20.9"
"5483",2017,"Delaware","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",228,465514,"49.0"
"5484",2017,"Delaware","D2",NA,NA,0,NA,NA
"5485",2017,"Delaware","D3",NA,NA,0,NA,NA
"5486",2017,"Delaware","D4",NA,NA,0,NA,NA
"5487",2017,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",99,364773,"27.1"
"5488",2017,"District of Columbia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",194,329199,"58.9"
"5489",2017,"District of Columbia","D2",NA,NA,0,NA,NA
"5490",2017,"District of Columbia","D3",NA,NA,0,NA,NA
"5491",2017,"District of Columbia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",15,329199,"Unreliable"
"5492",2017,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",1471,10727581,"13.7"
"5493",2017,"Florida","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",3351,10256819,"32.7"
"5494",2017,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",236,10727581,"2.2"
"5495",2017,"Florida","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",186,10256819,"1.8"
"5496",2017,"Florida","D3",NA,NA,0,NA,NA
"5497",2017,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",55,10727581,"0.5"
"5498",2017,"Florida","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",32,10256819,"0.3"
"5499",2017,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",527,5353872,"9.8"
"5500",2017,"Georgia","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",961,5075507,"18.9"
"5501",2017,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",76,5353872,"1.4"
"5502",2017,"Georgia","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",46,5075507,"0.9"
"5503",2017,"Georgia","D3",NA,NA,0,NA,NA
"5504",2017,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",25,5353872,"0.5"
"5505",2017,"Georgia","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",17,5075507,"Unreliable"
"5506",2017,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",53,711451,"7.4"
"5507",2017,"Hawaii","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",131,716087,"18.3"
"5508",2017,"Hawaii","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",14,711451,"Unreliable"
"5509",2017,"Hawaii","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",15,716087,"Unreliable"
"5510",2017,"Hawaii","D3",NA,NA,0,NA,NA
"5511",2017,"Hawaii","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",12,716087,"Unreliable"
"5512",2017,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",84,856485,"9.8"
"5513",2017,"Idaho","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",116,860458,"13.5"
"5514",2017,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",24,856485,"2.8"
"5515",2017,"Idaho","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",17,860458,"Unreliable"
"5516",2017,"Idaho","D3",NA,NA,0,NA,NA
"5517",2017,"Idaho","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",11,860458,"Unreliable"
"5518",2017,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",764,6509545,"11.7"
"5519",2017,"Illinois","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1908,6292478,"30.3"
"5520",2017,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",98,6509545,"1.5"
"5521",2017,"Illinois","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",100,6292478,"1.6"
"5522",2017,"Illinois","D3","Drug poisonings (overdose) Homicide (X85)","Male",16,6292478,"Unreliable"
"5523",2017,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",26,6509545,"0.4"
"5524",2017,"Illinois","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",38,6292478,"0.6"
"5525",2017,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",606,3379723,"17.9"
"5526",2017,"Indiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1178,3287095,"35.8"
"5527",2017,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",49,3379723,"1.4"
"5528",2017,"Indiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",48,3287095,"1.5"
"5529",2017,"Indiana","D3",NA,NA,0,NA,NA
"5530",2017,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",44,3379723,"1.3"
"5531",2017,"Indiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",75,3287095,"2.3"
"5532",2017,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",106,1580978,"6.7"
"5533",2017,"Iowa","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",208,1564733,"13.3"
"5534",2017,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",34,1580978,"2.2"
"5535",2017,"Iowa","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",32,1564733,"2.0"
"5536",2017,"Iowa","D3",NA,NA,0,NA,NA
"5537",2017,"Iowa","D4",NA,NA,0,NA,NA
"5538",2017,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",128,1461167,"8.8"
"5539",2017,"Kansas","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",171,1451956,"11.8"
"5540",2017,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",33,1461167,"2.3"
"5541",2017,"Kansas","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",24,1451956,"1.7"
"5542",2017,"Kansas","D3",NA,NA,0,NA,NA
"5543",2017,"Kansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,1461167,"Unreliable"
"5544",2017,"Kansas","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",12,1451956,"Unreliable"
"5545",2017,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",570,2259871,"25.2"
"5546",2017,"Kentucky","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",941,2194318,"42.9"
"5547",2017,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",33,2259871,"1.5"
"5548",2017,"Kentucky","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",33,2194318,"1.5"
"5549",2017,"Kentucky","D3",NA,NA,0,NA,NA
"5550",2017,"Kentucky","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",20,2259871,"0.9"
"5551",2017,"Kentucky","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",32,2194318,"1.5"
"5552",2017,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",356,2394887,"14.9"
"5553",2017,"Louisiana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",739,2289446,"32.3"
"5554",2017,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",36,2394887,"1.5"
"5555",2017,"Louisiana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",32,2289446,"1.4"
"5556",2017,"Louisiana","D3",NA,NA,0,NA,NA
"5557",2017,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",39,2394887,"1.6"
"5558",2017,"Louisiana","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",39,2289446,"1.7"
"5559",2017,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",97,681387,"14.2"
"5560",2017,"Maine","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",282,654520,"43.1"
"5561",2017,"Maine","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",27,681387,"4.0"
"5562",2017,"Maine","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",20,654520,"3.1"
"5563",2017,"Maine","D3",NA,NA,0,NA,NA
"5564",2017,"Maine","D4",NA,NA,0,NA,NA
"5565",2017,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",201,3118023,"6.4"
"5566",2017,"Maryland","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",448,2934154,"15.3"
"5567",2017,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",53,3118023,"1.7"
"5568",2017,"Maryland","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",32,2934154,"1.1"
"5569",2017,"Maryland","D3",NA,NA,0,NA,NA
"5570",2017,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",439,3118023,"14.1"
"5571",2017,"Maryland","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",1117,2934154,"38.1"
"5572",2017,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",516,3529454,"14.6"
"5573",2017,"Massachusetts","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1586,3330365,"47.6"
"5574",2017,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",43,3529454,"1.2"
"5575",2017,"Massachusetts","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",53,3330365,"1.6"
"5576",2017,"Massachusetts","D3",NA,NA,0,NA,NA
"5577",2017,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",13,3529454,"Unreliable"
"5578",2017,"Massachusetts","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",13,3330365,"Unreliable"
"5579",2017,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",781,5058559,"15.4"
"5580",2017,"Michigan","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1470,4903752,"30.0"
"5581",2017,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",115,5058559,"2.3"
"5582",2017,"Michigan","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",83,4903752,"1.7"
"5583",2017,"Michigan","D3",NA,NA,0,NA,NA
"5584",2017,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",140,5058559,"2.8"
"5585",2017,"Michigan","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",195,4903752,"4.0"
"5586",2017,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",229,2799760,"8.2"
"5587",2017,"Minnesota","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",418,2776846,"15.1"
"5588",2017,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",54,2799760,"1.9"
"5589",2017,"Minnesota","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",41,2776846,"1.5"
"5590",2017,"Minnesota","D3",NA,NA,0,NA,NA
"5591",2017,"Minnesota","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",16,2799760,"Unreliable"
"5592",2017,"Minnesota","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",21,2776846,"0.8"
"5593",2017,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",121,1538222,"7.9"
"5594",2017,"Mississippi","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",203,1445878,"14.0"
"5595",2017,"Mississippi","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",18,1538222,"Unreliable"
"5596",2017,"Mississippi","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",22,1445878,"1.5"
"5597",2017,"Mississippi","D3",NA,NA,0,NA,NA
"5598",2017,"Mississippi","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,1538222,"Unreliable"
"5599",2017,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",434,3111296,"13.9"
"5600",2017,"Missouri","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",927,3002236,"30.9"
"5601",2017,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",64,3111296,"2.1"
"5602",2017,"Missouri","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",65,3002236,"2.2"
"5603",2017,"Missouri","D3",NA,NA,0,NA,NA
"5604",2017,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",21,3111296,"0.7"
"5605",2017,"Missouri","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",24,3002236,"0.8"
"5606",2017,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",39,521537,"7.5"
"5607",2017,"Montana","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",59,528956,"11.2"
"5608",2017,"Montana","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",13,521537,"Unreliable"
"5609",2017,"Montana","D3",NA,NA,0,NA,NA
"5610",2017,"Montana","D4",NA,NA,0,NA,NA
"5611",2017,"Nebraska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",61,961945,"6.3"
"5612",2017,"Nebraska","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",84,958131,"8.8"
"5613",2017,"Nebraska","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",15,961945,"Unreliable"
"5614",2017,"Nebraska","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",14,958131,"Unreliable"
"5615",2017,"Nebraska","D3",NA,NA,0,NA,NA
"5616",2017,"Nebraska","D4",NA,NA,0,NA,NA
"5617",2017,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",249,1494290,"16.7"
"5618",2017,"Nevada","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",409,1503749,"27.2"
"5619",2017,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",64,1494290,"4.3"
"5620",2017,"Nevada","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",42,1503749,"2.8"
"5621",2017,"Nevada","D3",NA,NA,0,NA,NA
"5622",2017,"Nevada","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",10,1494290,"Unreliable"
"5623",2017,"Nevada","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",10,1503749,"Unreliable"
"5624",2017,"New Hampshire","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",121,677786,"17.9"
"5625",2017,"New Hampshire","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",319,665009,"48.0"
"5626",2017,"New Hampshire","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",25,677786,"3.7"
"5627",2017,"New Hampshire","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",11,665009,"Unreliable"
"5628",2017,"New Hampshire","D3",NA,NA,0,NA,NA
"5629",2017,"New Hampshire","D4",NA,NA,0,NA,NA
"5630",2017,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",696,4609070,"15.1"
"5631",2017,"New Jersey","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1912,4396574,"43.5"
"5632",2017,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",68,4609070,"1.5"
"5633",2017,"New Jersey","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",61,4396574,"1.4"
"5634",2017,"New Jersey","D3",NA,NA,0,NA,NA
"5635",2017,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",18,4609070,"Unreliable"
"5636",2017,"New Jersey","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",19,4396574,"Unreliable"
"5637",2017,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",148,1053926,"14.0"
"5638",2017,"New Mexico","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",332,1034144,"32.1"
"5639",2017,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",35,1053926,"3.3"
"5640",2017,"New Mexico","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",23,1034144,"2.2"
"5641",2017,"New Mexico","D3",NA,NA,0,NA,NA
"5642",2017,"New Mexico","D4",NA,NA,0,NA,NA
"5643",2017,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",915,10211937,"9.0"
"5644",2017,"New York","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",2759,9637462,"28.6"
"5645",2017,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",123,10211937,"1.2"
"5646",2017,"New York","D2","Drug poisonings (overdose) Suicide (X60-X64)","Male",100,9637462,"1.0"
"5647",2017,"New York","D3",NA,NA,0,NA,NA
"5648",2017,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Female",78,10211937,"0.8"
"5649",2017,"New York","D4","Drug poisonings (overdose) Undetermined (Y10-Y14)","Male",130,9637462,"1.3"
"5650",2017,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Female",730,5271981,"13.8"
"5651",2017,"North Carolina","D1","Drug poisonings (overdose) Unintentional (X40-X44)","Male",1511,5001438,"30.2"
"5652",2017,"North Carolina","D2","Drug poisonings (overdose) Suicide (X60-X64)","Female",112,5271981,"2.1"
