"Notes"	"State"	"State Code"	"Year"	"Year Code"	"MCD - Drug/Alcohol Induced Cause"	"MCD - Drug/Alcohol Induced Cause Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate
	"Ohio"	"39"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	11583	5686530	203.7
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	1343	5922679	22.7
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	2889	5691694	50.8
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	114	5922679	1.9
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	107	5691694	1.9
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	41	5922679	0.7
	"Ohio"	"39"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	37	5691694	0.7
	"Ohio"	"39"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	7487	5922679	126.4
	"Ohio"	"39"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	11774	5691694	206.9
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	1609	5945509	27.1
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	3414	5713100	59.8
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	89	5945509	1.5
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	114	5713100	2.0
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	"Female"	"F"	13	5945509	Unreliable
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	"Male"	"M"	23	5713100	0.4
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	34	5945509	0.6
	"Ohio"	"39"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	38	5713100	0.7
	"Ohio"	"39"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Female"	"F"	7606	5945509	127.9
	"Ohio"	"39"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Male"	"M"	11753	5713100	205.7
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	1316	5958724	22.1
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	2643	5730718	46.1
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	108	5958724	1.8
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	82	5730718	1.4
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	"Male"	"M"	16	5730718	Unreliable
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	23	5958724	0.4
	"Ohio"	"39"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	27	5730718	0.5
	"Ohio"	"39"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Female"	"F"	7677	5958724	128.8
	"Ohio"	"39"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Male"	"M"	11884	5730718	207.4
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	1343	5958538	22.5
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	2914	5730562	50.9
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	105	5958538	1.8
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	84	5730562	1.5
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Homicide (X85)"	"D3"	"Male"	"M"	14	5730562	Unreliable
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	27	5958538	0.5
	"Ohio"	"39"	"2019"	"2019"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	31	5730562	0.5
	"Ohio"	"39"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Female"	"F"	7909	5958538	132.7
	"Ohio"	"39"	"2019"	"2019"	"All other drug-induced causes"	"D9"	"Male"	"M"	12511	5730562	218.3
	"Oklahoma"	"40"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	48	1748783	2.7
	"Oklahoma"	"40"	"1999"	"1999"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	80	1688364	4.7
	"Oklahoma"	"40"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	27	1748783	1.5
	"Oklahoma"	"40"	"1999"	"1999"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	1688364	1.8
	"Oklahoma"	"40"	"1999"	"1999"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	12	1688364	Unreliable
	"Oklahoma"	"40"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Female"	"F"	57	1748783	3.3
	"Oklahoma"	"40"	"1999"	"1999"	"All other drug-induced causes"	"D9"	"Male"	"M"	87	1688364	5.2
	"Oklahoma"	"40"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	69	1754759	3.9
	"Oklahoma"	"40"	"2000"	"2000"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	122	1695895	7.2
	"Oklahoma"	"40"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	1754759	2.0
	"Oklahoma"	"40"	"2000"	"2000"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	35	1695895	2.1
	"Oklahoma"	"40"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Female"	"F"	97	1754759	5.5
	"Oklahoma"	"40"	"2000"	"2000"	"All other drug-induced causes"	"D9"	"Male"	"M"	158	1695895	9.3
	"Oklahoma"	"40"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	78	1760052	4.4
	"Oklahoma"	"40"	"2001"	"2001"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	155	1707048	9.1
	"Oklahoma"	"40"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	27	1760052	1.5
	"Oklahoma"	"40"	"2001"	"2001"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	34	1707048	2.0
	"Oklahoma"	"40"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Female"	"F"	106	1760052	6.0
	"Oklahoma"	"40"	"2001"	"2001"	"All other drug-induced causes"	"D9"	"Male"	"M"	171	1707048	10.0
	"Oklahoma"	"40"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	84	1769080	4.7
	"Oklahoma"	"40"	"2002"	"2002"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	132	1720000	7.7
	"Oklahoma"	"40"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	29	1769080	1.6
	"Oklahoma"	"40"	"2002"	"2002"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	22	1720000	1.3
	"Oklahoma"	"40"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Female"	"F"	121	1769080	6.8
	"Oklahoma"	"40"	"2002"	"2002"	"All other drug-induced causes"	"D9"	"Male"	"M"	152	1720000	8.8
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	129	1777723	7.3
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	215	1727169	12.4
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	27	1777723	1.5
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	40	1727169	2.3
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	12	1777723	Unreliable
	"Oklahoma"	"40"	"2003"	"2003"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	19	1727169	Unreliable
	"Oklahoma"	"40"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Female"	"F"	153	1777723	8.6
	"Oklahoma"	"40"	"2003"	"2003"	"All other drug-induced causes"	"D9"	"Male"	"M"	261	1727169	15.1
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	147	1784671	8.2
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	287	1740562	16.5
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	1784671	2.0
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	1740562	1.7
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	10	1784671	Unreliable
	"Oklahoma"	"40"	"2004"	"2004"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	14	1740562	Unreliable
	"Oklahoma"	"40"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Female"	"F"	1732	1784671	97.0
	"Oklahoma"	"40"	"2004"	"2004"	"All other drug-induced causes"	"D9"	"Male"	"M"	2663	1740562	153.0
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	165	1796475	9.2
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	251	1752122	14.3
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	45	1796475	2.5
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	1752122	1.6
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	14	1796475	Unreliable
	"Oklahoma"	"40"	"2005"	"2005"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	19	1752122	Unreliable
	"Oklahoma"	"40"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Female"	"F"	2052	1796475	114.2
	"Oklahoma"	"40"	"2005"	"2005"	"All other drug-induced causes"	"D9"	"Male"	"M"	3144	1752122	179.4
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	188	1818693	10.3
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	288	1775397	16.2
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	41	1818693	2.3
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	36	1775397	2.0
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	26	1818693	1.4
	"Oklahoma"	"40"	"2006"	"2006"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	14	1775397	Unreliable
	"Oklahoma"	"40"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Female"	"F"	2012	1818693	110.6
	"Oklahoma"	"40"	"2006"	"2006"	"All other drug-induced causes"	"D9"	"Male"	"M"	3050	1775397	171.8
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	235	1837175	12.8
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	330	1797174	18.4
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	46	1837175	2.5
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	1797174	1.7
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	27	1837175	1.5
	"Oklahoma"	"40"	"2007"	"2007"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	18	1797174	Unreliable
	"Oklahoma"	"40"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Female"	"F"	2219	1837175	120.8
	"Oklahoma"	"40"	"2007"	"2007"	"All other drug-induced causes"	"D9"	"Male"	"M"	3253	1797174	181.0
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	201	1854771	10.8
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	293	1814205	16.2
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	33	1854771	1.8
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	34	1814205	1.9
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	11	1854771	Unreliable
	"Oklahoma"	"40"	"2008"	"2008"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	19	1814205	Unreliable
	"Oklahoma"	"40"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Female"	"F"	1963	1854771	105.8
	"Oklahoma"	"40"	"2008"	"2008"	"All other drug-induced causes"	"D9"	"Male"	"M"	2928	1814205	161.4
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	291	1878034	15.5
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	392	1839538	21.3
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	29	1878034	1.5
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	43	1839538	2.3
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	24	1878034	1.3
	"Oklahoma"	"40"	"2009"	"2009"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	17	1839538	Unreliable
	"Oklahoma"	"40"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Female"	"F"	1861	1878034	99.1
	"Oklahoma"	"40"	"2009"	"2009"	"All other drug-induced causes"	"D9"	"Male"	"M"	2680	1839538	145.7
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	246	1894374	13.0
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	387	1856977	20.8
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	26	1894374	1.4
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	39	1856977	2.1
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	33	1894374	1.7
	"Oklahoma"	"40"	"2010"	"2010"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	26	1856977	1.4
	"Oklahoma"	"40"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Female"	"F"	1956	1894374	103.3
	"Oklahoma"	"40"	"2010"	"2010"	"All other drug-induced causes"	"D9"	"Male"	"M"	2778	1856977	149.6
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	264	1913759	13.8
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	348	1877749	18.5
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	31	1913759	1.6
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	28	1877749	1.5
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	31	1913759	1.6
	"Oklahoma"	"40"	"2011"	"2011"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	28	1877749	1.5
	"Oklahoma"	"40"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Female"	"F"	2182	1913759	114.0
	"Oklahoma"	"40"	"2011"	"2011"	"All other drug-induced causes"	"D9"	"Male"	"M"	3088	1877749	164.5
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	321	1924995	16.7
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	363	1889825	19.2
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	29	1924995	1.5
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	1889825	1.6
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	35	1924995	1.8
	"Oklahoma"	"40"	"2012"	"2012"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	33	1889825	1.7
	"Oklahoma"	"40"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Female"	"F"	1921	1924995	99.8
	"Oklahoma"	"40"	"2012"	"2012"	"All other drug-induced causes"	"D9"	"Male"	"M"	2877	1889825	152.2
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	317	1943276	16.3
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	390	1907292	20.4
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	32	1943276	1.6
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	30	1907292	1.6
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	30	1943276	1.5
	"Oklahoma"	"40"	"2013"	"2013"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	30	1907292	1.6
	"Oklahoma"	"40"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Female"	"F"	1722	1943276	88.6
	"Oklahoma"	"40"	"2013"	"2013"	"All other drug-induced causes"	"D9"	"Male"	"M"	2487	1907292	130.4
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	326	1957903	16.7
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	384	1920148	20.0
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	41	1957903	2.1
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	32	1920148	1.7
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	28	1957903	1.4
	"Oklahoma"	"40"	"2014"	"2014"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	31	1920148	1.6
	"Oklahoma"	"40"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Female"	"F"	1650	1957903	84.3
	"Oklahoma"	"40"	"2014"	"2014"	"All other drug-induced causes"	"D9"	"Male"	"M"	2485	1920148	129.4
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	305	1974214	15.4
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	413	1937124	21.3
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	1974214	1.8
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	37	1937124	1.9
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	20	1974214	1.0
	"Oklahoma"	"40"	"2015"	"2015"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	19	1937124	Unreliable
	"Oklahoma"	"40"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Female"	"F"	1649	1974214	83.5
	"Oklahoma"	"40"	"2015"	"2015"	"All other drug-induced causes"	"D9"	"Male"	"M"	2537	1937124	131.0
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	312	1979658	15.8
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	482	1943903	24.8
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	35	1979658	1.8
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	23	1943903	1.2
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	19	1979658	Unreliable
	"Oklahoma"	"40"	"2016"	"2016"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	21	1943903	1.1
	"Oklahoma"	"40"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Female"	"F"	1624	1979658	82.0
	"Oklahoma"	"40"	"2016"	"2016"	"All other drug-induced causes"	"D9"	"Male"	"M"	2555	1943903	131.4
	"Oklahoma"	"40"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	275	1983302	13.9
	"Oklahoma"	"40"	"2017"	"2017"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	481	1947562	24.7
	"Oklahoma"	"40"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	49	1983302	2.5
	"Oklahoma"	"40"	"2017"	"2017"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	31	1947562	1.6
	"Oklahoma"	"40"	"2017"	"2017"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	25	1983302	1.3
	"Oklahoma"	"40"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Female"	"F"	1664	1983302	83.9
	"Oklahoma"	"40"	"2017"	"2017"	"All other drug-induced causes"	"D9"	"Male"	"M"	2485	1947562	127.6
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	254	1990033	12.8
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	447	1953046	22.9
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	34	1990033	1.7
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	27	1953046	1.4
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	28	1990033	1.4
	"Oklahoma"	"40"	"2018"	"2018"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Male"	"M"	18	1953046	Unreliable
	"Oklahoma"	"40"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Female"	"F"	1643	1990033	82.6
	"Oklahoma"	"40"	"2018"	"2018"	"All other drug-induced causes"	"D9"	"Male"	"M"	2449	1953046	125.4
	"Oklahoma"	"40"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Female"	"F"	220	1996313	11.0
	"Oklahoma"	"40"	"2019"	"2019"	"Drug poisonings (overdose) Unintentional (X40-X44)"	"D1"	"Male"	"M"	422	1960658	21.5
	"Oklahoma"	"40"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Female"	"F"	37	1996313	1.9
	"Oklahoma"	"40"	"2019"	"2019"	"Drug poisonings (overdose) Suicide (X60-X64)"	"D2"	"Male"	"M"	26	1960658	1.3
	"Oklahoma"	"40"	"2019"	"2019"	"Drug poisonings (overdose) Undetermined (Y10-Y14)"	"D4"	"Female"	"F"	17	1996313	Unreliable
